16611,101941.30,4.38,1.84,8.52,-0.02,-0.22,0.11,-0.97
16661,101945.78,4.35,1.84,8.53,-0.02,-0.22,0.11,-0.97
16761,101950.26,4.36,1.83,8.49,-0.02,-0.22,0.11,-0.97
16811,101939.06,4.38,1.82,8.54,-0.02,-0.22,0.11,-0.97
16861,101946.88,4.34,1.84,8.54,-0.02,-0.22,0.11,-0.97
16911,101941.30,4.38,1.86,8.49,-0.02,-0.22,0.11,-0.97
17053,101939.06,4.36,1.85,8.53,-0.02,-0.22,0.11,-0.97
17102,101945.78,4.36,1.86,8.54,-0.02,-0.22,0.11,-0.97
17152,101942.40,4.37,1.84,8.47,-0.02,-0.22,0.11,-0.97
17202,101948.02,4.38,1.84,8.50,-0.02,-0.22,0.11,-0.97
17302,101942.40,4.33,1.85,8.52,-0.02,-0.22,0.11,-0.97
17352,101944.64,4.38,1.85,8.51,-0.02,-0.22,0.11,-0.97
17402,101941.25,4.37,1.82,8.50,-0.02,-0.22,0.11,-0.97
17452,101942.44,4.38,1.84,8.49,-0.02,-0.22,0.11,-0.97
17552,101951.35,4.39,1.82,8.53,-0.02,-0.22,0.11,-0.97
17602,101952.45,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
17652,101941.30,4.38,1.81,8.51,-0.02,-0.22,0.11,-0.97
17702,101946.88,4.37,1.86,8.54,-0.02,-0.22,0.11,-0.97
17802,101940.16,4.39,1.82,8.51,-0.02,-0.22,0.11,-0.97
17852,101940.16,4.38,1.83,8.52,-0.02,-0.22,0.11,-0.97
17902,101942.40,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
17952,101948.02,4.38,1.82,8.51,-0.02,-0.22,0.11,-0.97
18052,101945.78,4.39,1.84,8.52,-0.02,-0.22,0.11,-0.97
18102,101948.02,4.38,1.83,8.52,-0.02,-0.22,0.11,-0.97
18152,101947.97,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
18202,101945.78,4.38,1.81,8.50,-0.02,-0.22,0.11,-0.97
18302,101943.49,4.38,1.86,8.53,-0.02,-0.22,0.11,-0.97
18352,101940.16,4.36,1.84,8.54,-0.02,-0.22,0.11,-0.97
18402,101946.88,4.38,1.83,8.52,-0.02,-0.22,0.11,-0.97
18453,101945.73,4.39,1.84,8.51,-0.02,-0.22,0.11,-0.97
18554,101941.25,4.38,1.85,8.55,-0.02,-0.22,0.11,-0.97
18604,101949.11,4.37,1.84,8.54,-0.02,-0.22,0.11,-0.97
18654,101945.73,4.39,1.83,8.53,-0.02,-0.22,0.11,-0.97
18705,101942.40,4.38,1.84,8.52,-0.02,-0.22,0.11,-0.97
18805,101941.25,4.35,1.83,8.52,-0.02,-0.22,0.11,-0.97
18855,101944.64,4.40,1.82,8.52,-0.02,-0.22,0.11,-0.97
18905,101940.16,4.39,1.83,8.51,-0.02,-0.22,0.11,-0.97
18955,101951.35,4.37,1.87,8.51,-0.02,-0.22,0.11,-0.97
19055,101944.64,4.38,1.82,8.54,-0.02,-0.22,0.11,-0.97
19105,101943.49,4.39,1.82,8.53,-0.02,-0.22,0.11,-0.97
19155,101945.73,4.40,1.83,8.53,-0.02,-0.22,0.11,-0.97
19205,101943.49,4.39,1.87,8.52,-0.02,-0.22,0.11,-0.97
19305,101944.64,4.39,1.84,8.53,-0.02,-0.22,0.11,-0.97
19355,101952.45,4.36,1.86,8.48,-0.02,-0.22,0.11,-0.97
19405,101942.40,4.36,1.85,8.50,-0.02,-0.22,0.11,-0.97
19455,101943.49,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
19555,101940.16,4.38,1.84,8.55,-0.02,-0.22,0.11,-0.97
19605,101947.97,4.37,1.84,8.54,-0.02,-0.22,0.11,-0.97
19655,101943.45,4.36,1.85,8.55,-0.02,-0.22,0.11,-0.97
19705,101949.11,4.37,1.83,8.54,-0.02,-0.22,0.11,-0.97
19805,101944.64,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
19855,101945.73,4.38,1.81,8.52,-0.02,-0.22,0.11,-0.97
19905,101947.97,4.37,1.80,8.52,-0.02,-0.22,0.11,-0.97
19955,101943.49,4.40,1.83,8.54,-0.02,-0.22,0.11,-0.97
20055,101944.59,4.38,1.84,8.54,-0.02,-0.22,0.11,-0.97
20105,101946.88,4.37,1.80,8.53,-0.02,-0.22,0.11,-0.97
20155,101942.40,4.37,1.83,8.53,-0.02,-0.22,0.11,-0.97
20205,101946.83,4.38,1.85,8.50,-0.02,-0.22,0.11,-0.97
20305,101941.30,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
20355,101943.54,4.38,1.85,8.55,-0.02,-0.22,0.11,-0.97
20405,101939.06,4.38,1.83,8.52,-0.02,-0.22,0.11,-0.97
20455,101941.30,4.38,1.88,8.50,-0.02,-0.22,0.11,-0.97
20555,101943.49,4.37,1.84,8.50,-0.02,-0.22,0.11,-0.97
20605,101941.30,4.37,1.80,8.51,-0.02,-0.22,0.11,-0.97
20655,101944.64,4.35,1.84,8.51,-0.02,-0.22,0.11,-0.97
20705,101942.35,4.39,1.83,8.54,-0.02,-0.22,0.11,-0.97
20805,101942.40,4.37,1.82,8.52,-0.02,-0.22,0.11,-0.97
20855,101949.11,4.38,1.84,8.54,-0.02,-0.22,0.11,-0.97
20905,101943.49,4.37,1.83,8.53,-0.02,-0.22,0.11,-0.97
20955,101944.64,4.37,1.86,8.48,-0.02,-0.22,0.11,-0.97
21098,101944.64,4.37,1.84,8.54,-0.02,-0.22,0.11,-0.97
21147,101940.16,4.36,1.85,8.58,-0.02,-0.22,0.11,-0.97
21197,101945.73,4.39,1.83,8.54,-0.02,-0.22,0.11,-0.97
21247,101945.73,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
21347,101945.78,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
21397,101944.59,4.36,1.84,8.49,-0.02,-0.22,0.11,-0.97
22693,101945.73,4.37,1.83,8.50,-0.02,-0.22,0.11,-0.97
22743,101940.16,4.40,1.84,8.53,-0.02,-0.22,0.11,-0.97
22843,101954.69,4.37,1.85,8.55,-0.02,-0.22,0.11,-0.97
22893,101939.02,4.35,1.85,8.53,-0.02,-0.22,0.11,-0.97
22943,101947.97,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
22993,101940.11,4.39,1.86,8.52,-0.02,-0.22,0.11,-0.97
23093,101949.07,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
23143,101940.16,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
23192,101950.17,4.39,1.86,8.52,-0.02,-0.22,0.11,-0.97
23242,101945.73,4.37,1.83,8.50,-0.02,-0.22,0.11,-0.97
23342,101944.64,4.37,1.83,8.53,-0.02,-0.22,0.11,-0.97
23392,101946.83,4.36,1.82,8.53,-0.02,-0.22,0.11,-0.97
23442,101944.59,4.38,1.81,8.51,-0.02,-0.22,0.11,-0.97
23492,101949.07,4.35,1.85,8.52,-0.02,-0.22,0.11,-0.97
23592,101953.55,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
23642,101952.40,4.38,1.85,8.51,-0.02,-0.22,0.11,-0.97
23692,101943.49,4.36,1.84,8.53,-0.02,-0.22,0.11,-0.97
23742,101942.35,4.37,1.84,8.51,-0.02,-0.22,0.11,-0.97
23842,101944.59,4.37,1.83,8.50,-0.02,-0.22,0.11,-0.97
23892,101955.74,4.38,1.84,8.53,-0.02,-0.22,0.11,-0.97
23942,101937.92,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
23992,101951.31,4.38,1.86,8.55,-0.02,-0.22,0.11,-0.97
24092,101946.83,4.39,1.84,8.53,-0.02,-0.22,0.11,-0.97
24142,101946.83,4.35,1.83,8.51,-0.02,-0.22,0.11,-0.97
24191,101939.02,4.38,1.85,8.51,-0.02,-0.22,0.11,-0.97
24241,101949.07,4.38,1.83,8.50,-0.02,-0.22,0.11,-0.97
24341,101946.83,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
24391,101947.97,4.38,1.83,8.50,-0.02,-0.22,0.11,-0.97
